Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
114.0,Marc Cucurella,es ESP,DF,Chelsea,26.0,1998.0,36.0,33.0,2988.0,33.2,5.0,1.0,6.0,5.0,0.0,0.0,10.0,1.0,2.8,2.8,2.1,4.9,35.0,118.0,117.0,0.15,0.03,0.18,0.15,0.18,0.08,0.06,0.15,0.08,0.15,Matches,24.0,11.0,45.8,0.72,0.33,0.21,0.45,16.1,0.0,0.12,2.2,2.2,1680.0,1916.0,87.7,26450.0,7598.0,841.0,895.0,94.0,737.0,824.0,89.4,69.0,123.0,56.1,2.4,-1.1,19.0,121.0,12.0,3.0,1634.0,275.0,2.0,1.0,31.0,245.0,2.0,0.0,0.0,0.0,7.0,23.0,51.0,1.54,44.0,4.0,0.0,1.0,0.0,5.0,0.15,4.0,1.0,0.0,0.0,0.0,67.0,45.0,31.0,31.0,5.0,32.0,52.5,29.0,33.0,28.0,95.0,95.0,3.0,2244.0,119.0,75.0,4.0,26.7,9.0,60.0,944.0,2.0,28.0,7.0,1385.0,83.0,87.4,88.0,27,3,24.0,0,1.89,60.0,38.0,22.0,0.66,0.87,61.9,40.1,21.8,0.66,0.92,1.0,37.0,0.0,0.0,0.0,130.0,32.0,36.0
218.0,Marc Guéhi,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,34.0,3059.0,34.0,3.0,2.0,5.0,3.0,0.0,0.0,9.0,1.0,2.0,2.0,1.8,3.7,22.0,134.0,10.0,0.09,0.06,0.15,0.09,0.15,0.06,0.05,0.11,0.06,0.11,Matches,15.0,7.0,46.7,0.44,0.21,0.2,0.43,10.7,0.0,0.13,1.0,1.0,1473.0,1765.0,83.5,28093.0,11512.0,549.0,605.0,90.7,760.0,854.0,89.0,152.0,274.0,55.5,2.0,0.2,16.0,133.0,11.0,3.0,1664.0,95.0,7.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,6.0,9.0,44.0,1.29,36.0,0.0,0.0,2.0,2.0,5.0,0.15,4.0,0.0,0.0,0.0,1.0,61.0,34.0,36.0,23.0,2.0,31.0,66.0,16.0,32.0,28.0,89.0,163.0,2.0,2131.0,311.0,39.0,12.0,80.0,2.0,13.3,1142.0,1.0,16.0,18.0,1330.0,90.0,89.4,90.0,33,0,,0,1.35,42.0,42.0,0.0,0.0,0.0,53.2,40.6,12.5,0.37,0.67,1.0,24.0,0.0,0.0,3.0,146.0,68.0,54.0
37.0,Marco Asensio,es ESP,MF,Aston Villa,28.0,1996.0,13.0,9.0,743.0,8.3,3.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,4.4,2.9,1.0,3.8,22.0,45.0,38.0,0.36,0.12,0.48,0.36,0.48,0.54,0.12,0.66,0.35,0.47,Matches,22.0,9.0,40.9,2.66,1.09,0.14,0.33,19.6,1.0,0.13,-1.4,0.1,242.0,313.0,77.3,3581.0,1081.0,138.0,152.0,90.8,84.0,103.0,81.6,11.0,33.0,33.3,1.2,0.0,16.0,20.0,11.0,2.0,271.0,39.0,2.0,1.0,38.0,0.0,23.0,11.0,1.0,0.0,3.0,8.0,35.0,4.24,22.0,7.0,1.0,3.0,1.0,3.0,0.36,2.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,7.0,0.0,3.0,33.3,6.0,6.0,2.0,9.0,3.0,0.0,386.0,6.0,30.0,12.0,63.2,5.0,26.3,242.0,5.0,9.0,8.0,265.0,57.0,21.7,72.0,3,4,23.0,0,2.0,18.0,8.0,10.0,1.21,1.31,14.1,11.1,3.0,0.36,0.26,0.0,11.0,0.0,0.0,0.0,28.0,0.0,0.0
468.0,Marcos Senesi,ar ARG,DF,Bournemouth,27.0,1997.0,17.0,13.0,1106.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.2,1.1,12.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,Matches,3.0,0.0,0.0,0.24,0.0,0.0,,7.9,0.0,0.28,-0.8,-0.8,561.0,735.0,76.3,11536.0,5815.0,199.0,228.0,87.3,267.0,311.0,85.9,89.0,180.0,49.4,0.5,-0.2,3.0,79.0,13.0,3.0,699.0,31.0,0.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,16.0,1.3,16.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,39.0,21.0,23.0,14.0,2.0,14.0,45.2,17.0,9.0,14.0,53.0,58.0,0.0,889.0,73.0,16.0,6.0,60.0,4.0,40.0,554.0,0.0,7.0,6.0,565.0,65.0,32.3,80.0,7,4,17.0,4,1.47,19.0,17.0,2.0,0.16,-0.23,23.3,14.4,8.9,0.72,0.46,0.0,22.0,0.0,0.0,0.0,71.0,32.0,52.5
428.0,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,26.0,1997.0,15.0,12.0,978.0,10.9,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,1.7,1.7,2.1,3.8,20.0,21.0,79.0,0.37,0.09,0.46,0.37,0.46,0.16,0.19,0.35,0.16,0.35,Matches,16.0,9.0,56.3,1.47,0.83,0.25,0.44,16.4,0.0,0.11,2.3,2.3,253.0,343.0,73.8,3508.0,868.0,168.0,201.0,83.6,56.0,85.0,65.9,14.0,28.0,50.0,1.4,-1.1,15.0,13.0,16.0,8.0,334.0,9.0,6.0,5.0,27.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,29.0,2.67,24.0,1.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,2.0,3.0,3.0,33.3,6.0,8.0,4.0,11.0,7.0,0.0,440.0,3.0,34.0,9.0,23.1,26.0,66.7,293.0,12.0,14.0,6.0,341.0,65.0,28.6,74.0,4,3,31.0,1,1.27,15.0,9.0,6.0,0.55,1.14,15.2,14.5,0.7,0.06,0.13,0.0,8.0,0.0,0.0,0.0,24.0,5.0,41.7
503.0,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,25.0,1999.0,29.0,20.0,1939.0,21.5,3.0,5.0,8.0,3.0,0.0,0.0,6.0,0.0,5.5,5.5,4.0,9.5,53.0,128.0,129.0,0.14,0.23,0.37,0.14,0.37,0.25,0.19,0.44,0.25,0.44,Matches,57.0,17.0,29.8,2.65,0.79,0.05,0.18,21.1,4.0,0.1,-2.5,-2.5,689.0,934.0,73.8,11654.0,3481.0,334.0,387.0,86.3,280.0,352.0,79.5,60.0,127.0,47.2,3.6,1.0,43.0,80.0,40.0,14.0,804.0,125.0,5.0,9.0,108.0,29.0,49.0,36.0,4.0,1.0,5.0,26.0,98.0,4.55,68.0,12.0,3.0,5.0,0.0,11.0,0.51,5.0,3.0,0.0,1.0,0.0,43.0,24.0,15.0,19.0,9.0,10.0,37.0,17.0,13.0,5.0,48.0,11.0,0.0,1196.0,20.0,58.0,28.0,43.1,31.0,47.7,705.0,9.0,46.0,47.0,790.0,67.0,56.7,85.0,11,9,26.0,0,1.45,29.0,29.0,0.0,0.0,-0.73,36.1,25.3,10.8,0.5,0.22,0.0,34.0,0.0,0.0,0.0,119.0,26.0,44.1
303.0,Mario Lemina,ga GAB,"MF,DF",Wolves,30.0,1993.0,17.0,15.0,1364.0,15.2,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,1.1,2.5,8.0,48.0,21.0,0.07,0.2,0.26,0.07,0.26,0.09,0.07,0.17,0.09,0.17,Matches,18.0,5.0,27.8,1.19,0.33,0.06,0.2,21.9,0.0,0.08,-0.4,-0.4,493.0,613.0,80.4,9479.0,2966.0,176.0,207.0,85.0,249.0,284.0,87.7,58.0,95.0,61.1,1.2,1.9,10.0,43.0,13.0,4.0,582.0,26.0,6.0,4.0,10.0,9.0,0.0,0.0,0.0,0.0,5.0,7.0,26.0,1.71,21.0,0.0,2.0,0.0,1.0,5.0,0.33,5.0,0.0,0.0,0.0,0.0,51.0,31.0,27.0,19.0,5.0,20.0,69.0,9.0,5.0,27.0,78.0,50.0,3.0,809.0,92.0,18.0,10.0,62.5,4.0,25.0,382.0,2.0,21.0,11.0,482.0,80.0,39.9,87.0,13,2,30.0,0,0.53,22.0,39.0,-17.0,-1.12,-1.21,15.3,27.2,-11.9,-0.78,-0.67,0.0,17.0,0.0,1.0,0.0,73.0,25.0,61.0
184.0,Mark Flekken,nl NED,GK,Brentford,31.0,1993.0,37.0,37.0,3275.0,36.4,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.01,0.01,0.0,0.01,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,1254.0,1717.0,73.0,37000.0,25308.0,154.0,157.0,98.1,678.0,695.0,97.6,422.0,858.0,49.2,0.1,1.5,3.0,50.0,2.0,0.0,1367.0,343.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.27,6.0,4.0,0.0,0.0,0.0,2.0,0.05,0.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,3.0,33.3,6.0,2.0,0.0,4.0,26.0,4.0,1824.0,1436.0,0.0,1.0,100.0,0.0,0.0,1122.0,0.0,3.0,0.0,1015.0,89.0,95.8,89.0,36,0,,0,1.51,66.0,55.0,11.0,0.3,1.54,55.9,54.0,1.9,0.05,-0.97,0.0,0.0,0.0,0.0,0.0,39.0,4.0,100.0
521.0,Mark Travers,ie IRL,GK,Bournemouth,25.0,1999.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,100.0,142.0,70.4,3469.0,2692.0,6.0,6.0,100.0,51.0,53.0,96.2,43.0,83.0,51.8,0.0,0.0,0.0,3.0,0.0,0.0,95.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,162.0,144.0,0.0,0.0,,0.0,,85.0,0.0,0.0,0.0,68.0,90.0,13.2,90.0,5,0,,18,1.6,6.0,5.0,1.0,0.2,-0.13,7.0,7.3,-0.2,-0.05,-0.53,0.0,0.0,0.0,0.0,0.0,3.0,1.0,100.0
369.0,Marshall Munetsi,zw ZIM,"MF,FW",Wolves,28.0,1996.0,14.0,12.0,1078.0,12.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.3,3.3,1.8,5.1,9.0,10.0,35.0,0.17,0.08,0.25,0.17,0.25,0.28,0.15,0.42,0.28,0.42,Matches,22.0,7.0,31.8,1.84,0.58,0.09,0.29,15.0,0.0,0.15,-1.3,-1.3,152.0,212.0,71.7,1898.0,390.0,95.0,122.0,77.9,43.0,57.0,75.4,3.0,6.0,50.0,1.1,-0.8,9.0,7.0,3.0,2.0,205.0,7.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,1.75,16.0,0.0,0.0,2.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,24.0,10.0,7.0,11.0,6.0,13.0,56.5,10.0,13.0,6.0,30.0,18.0,0.0,364.0,21.0,36.0,3.0,27.3,7.0,63.6,148.0,4.0,32.0,12.0,182.0,77.0,31.5,84.0,9,2,35.0,0,1.64,18.0,11.0,7.0,0.58,1.43,16.1,14.6,1.5,0.13,0.74,0.0,19.0,0.0,0.0,0.0,35.0,29.0,55.8
152.0,Martin Dúbravka,sk SVK,GK,Newcastle Utd,35.0,1989.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,265.0,333.0,79.6,5932.0,3082.0,58.0,58.0,100.0,161.0,161.0,100.0,45.0,112.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,246.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,350.0,262.0,0.0,0.0,,0.0,,202.0,0.0,0.0,0.0,175.0,90.0,26.3,90.0,10,0,,24,2.1,23.0,12.0,11.0,1.1,0.74,20.2,10.8,9.4,0.94,0.62,0.0,0.0,0.0,0.0,0.0,18.0,4.0,100.0
574.0,Martin Ødegaard,no NOR,MF,Arsenal,25.0,1998.0,30.0,26.0,2325.0,25.8,3.0,8.0,11.0,2.0,1.0,1.0,4.0,0.0,4.8,4.0,5.4,9.5,92.0,258.0,154.0,0.12,0.31,0.43,0.08,0.39,0.19,0.21,0.4,0.16,0.37,Matches,48.0,15.0,31.3,1.86,0.58,0.04,0.13,19.2,3.0,0.08,-1.8,-2.0,1237.0,1499.0,82.5,19237.0,5460.0,678.0,749.0,90.5,449.0,517.0,86.8,80.0,146.0,54.8,6.7,2.6,63.0,132.0,86.0,5.0,1373.0,114.0,25.0,3.0,86.0,12.0,37.0,31.0,0.0,0.0,12.0,27.0,124.0,4.8,101.0,13.0,3.0,2.0,0.0,18.0,0.7,14.0,2.0,1.0,0.0,0.0,19.0,11.0,9.0,7.0,3.0,4.0,16.0,21.0,5.0,6.0,25.0,6.0,1.0,1694.0,9.0,115.0,25.0,42.4,32.0,54.2,1174.0,26.0,38.0,40.0,1336.0,78.0,68.0,86.0,14,4,23.0,0,2.0,50.0,21.0,29.0,1.12,0.63,41.1,21.7,19.4,0.75,0.25,0.0,12.0,0.0,0.0,0.0,97.0,8.0,53.3
366.0,Mason Mount,eng ENG,MF,Manchester Utd,25.0,1999.0,17.0,8.0,622.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.2,3.2,0.6,3.8,15.0,33.0,41.0,0.14,0.0,0.14,0.14,0.14,0.47,0.08,0.55,0.47,0.55,Matches,20.0,9.0,45.0,2.89,1.3,0.05,0.11,15.0,0.0,0.17,-2.2,-2.2,207.0,253.0,81.8,3015.0,709.0,120.0,138.0,87.0,58.0,71.0,81.7,13.0,18.0,72.2,0.6,-0.6,8.0,19.0,8.0,2.0,238.0,15.0,2.0,2.0,13.0,3.0,4.0,3.0,1.0,0.0,0.0,8.0,22.0,3.18,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0,8.0,2.0,9.0,75.0,3.0,10.0,4.0,19.0,4.0,0.0,339.0,11.0,31.0,1.0,10.0,8.0,80.0,215.0,2.0,16.0,9.0,249.0,37.0,18.2,53.0,0,9,22.0,3,0.88,2.0,11.0,-9.0,-1.3,-1.27,9.8,8.1,1.7,0.25,0.34,0.0,16.0,0.0,0.0,0.0,18.0,4.0,33.3
293.0,Mateo Kovačić,hr CRO,MF,Manchester City,30.0,1994.0,31.0,25.0,2198.0,24.4,6.0,2.0,8.0,6.0,0.0,0.0,5.0,1.0,1.9,1.9,3.6,5.5,56.0,164.0,16.0,0.25,0.08,0.33,0.25,0.33,0.08,0.15,0.23,0.08,0.23,Matches,45.0,12.0,26.7,1.84,0.49,0.13,0.5,22.9,0.0,0.04,4.1,4.1,1742.0,1882.0,92.6,27279.0,7278.0,919.0,967.0,95.0,735.0,770.0,95.5,69.0,105.0,65.7,3.2,-1.6,33.0,206.0,30.0,0.0,1845.0,33.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,73.0,2.99,59.0,0.0,4.0,4.0,1.0,8.0,0.33,6.0,0.0,1.0,0.0,0.0,69.0,38.0,23.0,38.0,8.0,31.0,47.7,34.0,20.0,24.0,93.0,21.0,1.0,2123.0,53.0,17.0,22.0,53.7,11.0,26.8,1445.0,3.0,19.0,29.0,1729.0,71.0,64.3,82.0,12,6,26.0,2,1.94,50.0,28.0,22.0,0.9,0.46,45.2,31.1,14.2,0.58,0.12,0.0,24.0,0.0,0.0,0.0,114.0,10.0,52.6
182.0,Mateus Fernandes,pt POR,MF,Southampton,20.0,2004.0,36.0,34.0,2909.0,32.3,2.0,4.0,6.0,2.0,0.0,0.0,8.0,0.0,4.0,4.0,3.0,7.0,76.0,145.0,108.0,0.06,0.12,0.19,0.06,0.19,0.12,0.09,0.22,0.12,0.22,Matches,42.0,14.0,33.3,1.3,0.43,0.05,0.14,18.7,4.0,0.1,-2.0,-2.0,1087.0,1361.0,79.9,18406.0,4369.0,510.0,580.0,87.9,415.0,483.0,85.9,110.0,196.0,56.1,3.6,1.0,34.0,98.0,27.0,6.0,1184.0,175.0,9.0,10.0,113.0,10.0,54.0,39.0,14.0,0.0,2.0,36.0,78.0,2.41,44.0,14.0,6.0,6.0,2.0,7.0,0.22,4.0,2.0,0.0,0.0,1.0,89.0,48.0,45.0,28.0,16.0,33.0,45.8,39.0,35.0,28.0,117.0,35.0,7.0,1760.0,72.0,49.0,49.0,45.0,49.0,45.0,897.0,9.0,58.0,36.0,1077.0,81.0,85.1,84.0,19,2,30.0,0,0.33,25.0,66.0,-41.0,-1.27,2.08,27.4,69.2,-41.7,-1.29,0.55,0.0,46.0,0.0,0.0,0.0,179.0,15.0,62.5
116.0,Matheus Cunha,br BRA,"MF,FW",Wolves,25.0,1999.0,33.0,29.0,2597.0,28.9,15.0,6.0,21.0,15.0,0.0,0.0,4.0,0.0,8.6,8.6,7.7,16.4,112.0,144.0,161.0,0.52,0.21,0.73,0.52,0.73,0.3,0.27,0.57,0.3,0.57,Matches,110.0,44.0,40.0,3.81,1.52,0.14,0.34,20.5,12.0,0.08,6.4,6.4,811.0,1133.0,71.6,12850.0,4384.0,460.0,539.0,85.3,228.0,300.0,76.0,87.0,197.0,44.2,5.3,-1.7,56.0,92.0,58.0,10.0,938.0,185.0,14.0,15.0,142.0,32.0,73.0,40.0,23.0,3.0,10.0,34.0,132.0,4.57,75.0,14.0,19.0,12.0,3.0,16.0,0.55,10.0,0.0,4.0,1.0,1.0,38.0,22.0,17.0,16.0,5.0,13.0,33.3,26.0,20.0,17.0,55.0,23.0,0.0,1561.0,23.0,133.0,61.0,44.5,61.0,44.5,904.0,41.0,80.0,55.0,1056.0,79.0,75.9,85.0,19,4,31.0,0,0.97,41.0,54.0,-13.0,-0.45,-0.23,32.6,44.5,-11.9,-0.41,-0.14,0.0,42.0,0.0,1.0,0.0,125.0,13.0,31.0
386.0,Matheus Nunes,pt POR,"DF,MF",Manchester City,25.0,1998.0,26.0,19.0,1674.0,18.6,1.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,4.4,5.6,63.0,79.0,175.0,0.05,0.32,0.38,0.05,0.38,0.07,0.23,0.3,0.07,0.3,Matches,9.0,4.0,44.4,0.48,0.22,0.11,0.25,19.0,0.0,0.14,-0.2,-0.2,1065.0,1234.0,86.3,16409.0,2994.0,598.0,651.0,91.9,398.0,458.0,86.9,53.0,81.0,65.4,3.3,1.6,23.0,53.0,26.0,7.0,1103.0,130.0,3.0,8.0,45.0,109.0,7.0,5.0,0.0,0.0,1.0,24.0,46.0,2.47,35.0,2.0,3.0,3.0,0.0,8.0,0.43,5.0,0.0,1.0,0.0,0.0,35.0,22.0,15.0,14.0,6.0,16.0,42.1,22.0,13.0,15.0,50.0,38.0,2.0,1416.0,47.0,62.0,19.0,46.3,14.0,34.1,866.0,24.0,32.0,13.0,1013.0,64.0,48.9,86.0,16,7,5.0,9,2.08,33.0,19.0,14.0,0.75,0.03,31.9,24.4,7.5,0.41,-0.26,0.0,30.0,0.0,1.0,0.0,70.0,14.0,42.4
260.0,Mathias Jensen,dk DEN,MF,Brentford,28.0,1996.0,24.0,8.0,862.0,9.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.7,1.9,6.0,61.0,27.0,0.0,0.21,0.21,0.0,0.21,0.03,0.17,0.2,0.03,0.2,Matches,6.0,1.0,16.7,0.63,0.1,0.0,0.0,23.1,0.0,0.04,-0.2,-0.2,363.0,486.0,74.7,6736.0,2465.0,170.0,193.0,88.1,133.0,172.0,77.3,49.0,90.0,54.4,1.7,0.3,16.0,42.0,19.0,3.0,404.0,78.0,2.0,5.0,33.0,44.0,14.0,11.0,0.0,0.0,4.0,7.0,41.0,4.28,29.0,11.0,1.0,0.0,0.0,5.0,0.52,2.0,2.0,1.0,0.0,0.0,14.0,10.0,6.0,6.0,2.0,8.0,50.0,8.0,11.0,8.0,22.0,13.0,2.0,573.0,27.0,9.0,9.0,52.9,6.0,35.3,300.0,0.0,9.0,7.0,350.0,36.0,25.2,73.0,2,16,17.0,0,1.71,20.0,17.0,3.0,0.31,0.1,17.3,16.0,1.3,0.14,0.06,0.0,7.0,0.0,0.0,0.0,48.0,8.0,61.5
506.0,Mathys Tel,fr FRA,FW,Tottenham,19.0,2005.0,13.0,11.0,911.0,10.1,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,2.2,2.6,4.7,28.0,21.0,72.0,0.2,0.1,0.3,0.1,0.2,0.29,0.25,0.55,0.22,0.47,Matches,22.0,8.0,36.4,2.17,0.79,0.05,0.13,16.0,1.0,0.1,-1.0,-1.2,185.0,266.0,69.5,3172.0,666.0,89.0,112.0,79.5,71.0,97.0,73.2,20.0,34.0,58.8,1.5,-1.6,14.0,12.0,14.0,4.0,243.0,22.0,2.0,1.0,35.0,7.0,8.0,6.0,2.0,0.0,1.0,12.0,28.0,2.77,18.0,1.0,3.0,4.0,0.0,2.0,0.2,1.0,0.0,0.0,1.0,0.0,16.0,6.0,5.0,6.0,5.0,5.0,38.5,8.0,7.0,2.0,18.0,8.0,2.0,414.0,9.0,40.0,15.0,28.3,31.0,58.5,266.0,11.0,28.0,15.0,279.0,70.0,26.6,82.0,6,2,4.0,1,0.77,10.0,20.0,-10.0,-0.99,-1.31,14.6,17.2,-2.5,-0.25,-0.18,0.0,14.0,1.0,0.0,0.0,38.0,4.0,36.4
555.0,Mats Wieffer,nl NED,"DF,MF",Brighton,24.0,1999.0,25.0,10.0,1015.0,11.3,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,1.6,2.4,18.0,62.0,23.0,0.09,0.27,0.35,0.09,0.35,0.07,0.14,0.21,0.07,0.21,Matches,9.0,4.0,44.4,0.8,0.35,0.11,0.25,13.2,0.0,0.08,0.2,0.2,594.0,698.0,85.1,9762.0,2650.0,286.0,317.0,90.2,258.0,298.0,86.6,38.0,50.0,76.0,1.0,1.4,16.0,53.0,9.0,2.0,647.0,49.0,0.0,1.0,13.0,36.0,0.0,0.0,0.0,0.0,2.0,14.0,32.0,2.83,28.0,0.0,0.0,2.0,0.0,6.0,0.53,5.0,0.0,0.0,1.0,0.0,58.0,34.0,27.0,27.0,4.0,32.0,68.1,15.0,16.0,17.0,75.0,28.0,3.0,867.0,55.0,22.0,7.0,46.7,7.0,46.7,483.0,1.0,19.0,9.0,533.0,41.0,29.7,79.0,5,15,15.0,3,1.6,25.0,22.0,3.0,0.27,0.12,17.5,19.1,-1.6,-0.15,-0.36,0.0,23.0,1.0,1.0,0.0,68.0,32.0,56.1
142.0,Matt Doherty,ie IRL,DF,Wolves,32.0,1992.0,30.0,25.0,2109.0,23.4,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,1.5,2.6,29.0,79.0,41.0,0.09,0.04,0.13,0.09,0.13,0.04,0.07,0.11,0.04,0.11,Matches,10.0,3.0,30.0,0.43,0.13,0.2,0.67,11.4,0.0,0.1,1.0,1.0,1078.0,1302.0,82.8,20102.0,6585.0,435.0,483.0,90.1,514.0,591.0,87.0,115.0,186.0,61.8,1.2,-0.5,12.0,94.0,15.0,1.0,1177.0,121.0,2.0,22.0,22.0,66.0,0.0,0.0,0.0,0.0,4.0,14.0,25.0,1.07,19.0,3.0,1.0,1.0,0.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,38.0,21.0,25.0,13.0,0.0,17.0,68.0,8.0,13.0,22.0,60.0,102.0,3.0,1534.0,126.0,26.0,11.0,52.4,7.0,33.3,825.0,4.0,11.0,5.0,982.0,70.0,61.7,83.0,16,5,9.0,8,1.33,27.0,38.0,-11.0,-0.47,-0.19,27.9,32.8,-5.0,-0.21,0.44,0.0,18.0,0.0,0.0,1.0,106.0,56.0,72.7
391.0,Matt O'Riley,dk DEN,MF,Brighton,23.0,2000.0,21.0,11.0,938.0,10.4,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.8,2.0,2.4,4.4,22.0,38.0,52.0,0.19,0.19,0.38,0.1,0.29,0.27,0.23,0.5,0.2,0.42,Matches,21.0,6.0,28.6,2.01,0.58,0.05,0.17,17.6,2.0,0.1,-0.8,-1.0,316.0,413.0,76.5,5018.0,1362.0,161.0,182.0,88.5,108.0,133.0,81.2,30.0,63.0,47.6,2.0,-0.4,21.0,30.0,8.0,1.0,345.0,67.0,2.0,2.0,51.0,1.0,36.0,23.0,8.0,0.0,1.0,15.0,40.0,3.84,23.0,11.0,1.0,1.0,2.0,5.0,0.48,4.0,0.0,0.0,1.0,0.0,16.0,9.0,4.0,8.0,4.0,4.0,30.8,9.0,4.0,13.0,29.0,9.0,1.0,525.0,20.0,47.0,8.0,61.5,4.0,30.8,275.0,8.0,19.0,4.0,307.0,45.0,27.4,68.0,0,10,19.0,3,1.48,17.0,20.0,-3.0,-0.29,-0.65,17.2,14.3,2.8,0.27,0.23,0.0,16.0,1.0,0.0,1.0,29.0,5.0,38.5
